Unnamed: 0,title,final_price,list_price,bedrooms,bathrooms,sqft,parking,full_link,full_address,postal_code,lat,long,type,Sold on,style,age,tax,maintenance,sqft_min,sqft_max,sqft_avg
135,2207 - 5791 Yonge Street,,639900,2.0,1.0,700-799 ,,https://www.zolo.ca/toronto-real-estate/5791-yonge-street/2207,"5791 Yonge street, Toronto ",M2M0A8,43.7845,-79.416,Condo,2022-03-11,Apartment,No Data,"$2,328 /yr","
$638 /mo ",700,799,749.5
136,4 - 45 Hero Park Place,,699000,3.0,3.0,1200-1399 ,,https://www.zolo.ca/toronto-real-estate/45-hero-park-place/2,"45 Heron Park place, Toronto M",1E 0B8,43.7679,-79.1767,Townhouse,2022-03-11,3-Storey,No Data,"$2,438 /yr","
$289 /mo ",1200,1399,1299.5
137,816 - 8 Mondeo Drive,,679900,2.0,2.0,900-999 ,,https://www.zolo.ca/toronto-real-estate/8-mondeo-drive/816,"8 Mondeo Drive, Toronto ",M1P5C7,43.7644,-79.2886,Condo,2022-03-11,Apartment,No Data,"$1,955 /yr","
$644 /mo ",900,999,949.5
139,902 - 8 Mckee Avenue,,998000,3.0,2.0,1400-1599 ,,https://www.zolo.ca/toronto-real-estate/8-mckee-avenue/902,"8 Mckee avenue, Toronto ",M2N7E5,43.7734,-79.4129,Condo,2022-03-11,Apartment,No Data,"$3,648 /yr","
$1,002 /mo ",1400,1599,1499.5
141,25 Bournemouth Road,,1898000,4.0,3.0,1500-2000 ,,https://www.zolo.ca/toronto-real-estate/25-bournemouth-road,"25 Bournemouth road, Toronto ",M9A2C4,43.6768,-79.5453,Detached,2022-03-11,Bungalow,No Data,"$6,947 /yr",,1500,2000,1750.0
142,3402 - 33 Bay Street,,649000,1.0,1.0,500-599 ,,https://www.zolo.ca/toronto-real-estate/33-bay-street/3402,"33 Bay street, Toronto ",M5J2Z3,43.6428,-79.377,Condo,2022-03-11,Apartment,No Data,"$2,334 /yr","
$406 /mo ",500,599,549.5
144,207A - 50 Ann Oreilly Road,,549000,1.0,1.0,500-599 ,,https://www.zolo.ca/toronto-real-estate/50-ann-oreilly-road/207a,"50 Ann O'reilly road, Toronto M",2J 0C9,43.7746,-79.3304,Condo,2022-03-11,Apartment,No Data,"$1,680 /yr","
$512 /mo ",500,599,549.5
145,1103 - 20 Bloorview Place,,799000,2.0,2.0,900-999 ,,https://www.zolo.ca/toronto-real-estate/20-bloorview-place/1103,"20 Bloorview place, Toronto ",M2J0A6,43.7744,-79.3588,Condo,2022-03-11,Apartment,No Data,"$3,055 /yr","
$732 /mo ",900,999,949.5
146,96 - 23 Eldora Avenue,,750000,1.0,1.0,500-599 ,,https://www.zolo.ca/toronto-real-estate/23-eldora-avenue/96,"23 Eldora avenue, Toronto ",M2M0B5,43.7804,-79.4197,Townhouse,2022-03-11,Apartment,No Data,"$2,542 /yr","
$301 /mo ",500,599,549.5
149,2802 - 181 Wynford Drive,,699900,2.0,2.0,800-899 ,,https://www.zolo.ca/toronto-real-estate/181-wynford-drive/2802,"181 Wynford Drive, Toronto ",M3C0C6,43.725,-79.3286,Condo,2022-03-11,Apartment,No Data,"$2,505 /yr","
$608 /mo ",800,899,849.5
150,5 Lynch Road,,1329000,4.0,2.0,1500-2000 ,,https://www.zolo.ca/toronto-real-estate/5-lynch-road,"5 Lynch road, Toronto ",M2J2V6,43.7858,-79.3598,Link,2022-03-11,2-Storey,No Data,"$4,344 /yr",,1500,2000,1750.0
151,512 - 781 King Street West,,748888,1.0,1.0,700-799 ,,https://www.zolo.ca/toronto-real-estate/781-king-street-west/512,"781 King street, Toronto M",5V 3L5,43.6428,-79.4064,Condo,2022-03-11,Loft,No Data,"$2,505 /yr","
$597 /mo ",700,799,749.5
152,2411 - 955 Bay Street,,599000,0.0,1.0,0-499 ,,https://www.zolo.ca/toronto-real-estate/955-bay-street/2411,"955 Bay street, Toronto M",5S 0C6,43.6648,-79.387,Condo,2022-03-11,Apartment,No Data,"$1,873 /yr","
$272 /mo ",0,499,249.5
153,2506 - 228 Queens Quay West,,708000,1.0,1.0,600-699 ,,https://www.zolo.ca/toronto-real-estate/228-queens-quay-west/2506,"228 Queens quay, Toronto M",5J 2X1,43.6397,-79.3834,Condo,2022-03-11,Apartment,No Data,"$2,365 /yr","
$461 /mo ",600,699,649.5
157,1623 - 111 St Clair Avenue West,,549900,1.0,1.0,500-599 ,,https://www.zolo.ca/toronto-real-estate/111-st-clair-avenue-west/1623,"111 St Clair avenue, Toronto ",M4V1N5,43.6867,-79.3993,Condo,2022-03-11,Apartment,No Data,"$2,444 /yr","
$492 /mo ",500,599,549.5
158,1208 - 3380 Eglinton Avenue East,,549999,2.0,2.0,1000-1199 ,,https://www.zolo.ca/toronto-real-estate/3380-eglinton-avenue-east/1208,"3380 Eglinton avenue, Toronto ",M1J3L6,43.7448,-79.2146,Condo,2022-03-11,Apartment,No Data,$940 /yr,"
$655 /mo ",1000,1199,1099.5
159,607 - 38 The Esplanade Street,,789000,2.0,2.0,900-999 ,,https://www.zolo.ca/toronto-real-estate/38-the-esplanade-street/607,"38 The Esplanade street, Toronto M",5E 1A1,43.6468,-79.3748,Condo,2022-03-11,Apartment,No Data,"$3,541 /yr","
$730 /mo ",900,999,949.5
160,509 - 390 Dixon Road,,389900,2.0,1.0,1000-1199 ,,https://www.zolo.ca/toronto-real-estate/390-dixon-road/509,"390 Dixon road, Toronto ",M9R1T4,43.6955,-79.5578,Co-Op Apt,2022-03-11,Apartment,No Data,$800 /yr,"
$581 /mo ",1000,1199,1099.5
161,28 Ambercroft Boulevard,,1288000,3.0,4.0,1500-2000 ,,https://www.zolo.ca/toronto-real-estate/28-ambercroft-boulevard,"28 Ambercroft boulevard, Toronto ",M1W3J9,43.8106,-79.3151,Att/Row/Twnhouse,2022-03-11,2-Storey,No Data,"$3,464 /yr",,1500,2000,1750.0
163,Ph102 - 31 Bales Avenue,,799000,2.0,2.0,1000-1199 ,,https://www.zolo.ca/toronto-real-estate/31-bales-avenue/ph102,"31 Bales avenue, Toronto ",M2N7L6,43.7601,-79.4089,Condo,2022-03-11,Apartment,No Data,"$2,817 /yr","
$716 /mo ",1000,1199,1099.5
164,405 - 15 Queens Quay Quay East,,649000,1.0,1.0,500-599 ,,https://www.zolo.ca/toronto-real-estate/15-queens-quay-quay-east/405,"15 Queens quay, Toronto ",M5E0C5,43.6414,-79.3762,Condo,2022-03-11,Apartment,No Data,No Data,"
$454 /mo ",500,599,549.5
165,223 Humberside Avenue,,1739000,4.0,3.0,1500-2000 ,,https://www.zolo.ca/toronto-real-estate/223-humberside-avenue,"223 Humberside avenue, Toronto ",M6P1K9,43.6609,-79.4658,Semi-Detached,2022-03-11,2 1/2 Storey,No Data,"$6,141 /yr",,1500,2000,1750.0
166,610 - 11 Michael Power Place,,529800,1.0,1.0,600-699 ,,https://www.zolo.ca/toronto-real-estate/11-michael-power-place/610,"11 Michael Power place, Toronto ",M9A5G3,43.6449,-79.5301,Condo,2022-03-11,Apartment,No Data,"$1,601 /yr","
$516 /mo ",600,699,649.5
167,208 - 1200 Don Mills Road,,799000,2.0,2.0,1000-1199 ,,https://www.zolo.ca/toronto-real-estate/1200-don-mills-road/208,"1200 Don Mills road, Toronto ",M3B3N8,43.7396,-79.3448,Condo,2022-03-11,Apartment,No Data,"$2,890 /yr","
$923 /mo ",1000,1199,1099.5
169,2210 - 70 Temperance Street,,658000,1.0,1.0,0-499 ,,https://www.zolo.ca/toronto-real-estate/70-temperance-street/2210,"70 Temperance street, Toronto ",M5H4E8,43.6505,-79.3821,Condo,2022-03-11,Apartment,No Data,"$2,310 /yr","
$353 /mo ",0,499,249.5
170,2002 - 101 Erskine Avenue,,948000,2.0,2.0,800-899 ,,https://www.zolo.ca/toronto-real-estate/101-erskine-avenue/2002,"101 Erskine avenue, Toronto ",M4P1Y5,43.7115,-79.3953,Condo,2022-03-11,Apartment,No Data,"$3,697 /yr","
$521 /mo ",800,899,849.5
171,180 Caribou Road,,4588000,4.0,6.0,3500-5000 ,,https://www.zolo.ca/toronto-real-estate/180-caribou-road,"180 Caribou road, Toronto M",5N 2B6,43.7181,-79.428,Detached,2022-03-11,2-Storey,No Data,"$12,892 /yr",,3500,5000,4250.0
173,1612 - 215 Queen Street West,,499888,0.0,1.0,0-499 ,,https://www.zolo.ca/toronto-real-estate/215-queen-street-west/1612,"215 Queen street, Toronto ",M5V0P5,43.6504,-79.3878,Condo,2022-03-11,Apartment,No Data,"$1,534 /yr","
$258 /mo ",0,499,249.5
174,4308 - 88 Harbour Street,,869900,1.0,1.0,500-599 ,,https://www.zolo.ca/toronto-real-estate/88-harbour-street/4308,"88 Harbour street, Toronto ",M5J0C3,43.6419,-79.3791,Condo,2022-03-11,Multi-Level,No Data,"$2,212 /yr","
$414 /mo ",500,599,549.5
175,101 - 40 Panorama Court,,649797,3.0,2.0,1200-1399 ,,https://www.zolo.ca/toronto-real-estate/40-panorama-court/101,"40 Panorama court, Toronto ",M9V4M1,43.7477,-79.5799,Condo,2022-03-11,Multi-Level,No Data,$398 /yr,"
$671 /mo ",1200,1399,1299.5
176,717 - 23 Glebe Road West,,860000,2.0,2.0,600-699 ,,https://www.zolo.ca/toronto-real-estate/23-glebe-road-west/717,"23 Glebe road, Toronto ",M5P0A1,43.7006,-79.3977,Condo,2022-03-11,Apartment,No Data,"$2,817 /yr","
$514 /mo ",600,699,649.5
177,807 - 18 Parkview Avenue,,848000,2.0,2.0,900-999 ,,https://www.zolo.ca/toronto-real-estate/18-parkview-avenue/807,"18 Parkview avenue, Toronto M",2N 7H7,43.7713,-79.4128,Condo,2022-03-11,Apartment,No Data,"$2,554 /yr","
$742 /mo ",900,999,949.5
179,319 - 80 Front Street East,,998000,1.0,2.0,1200-1399 ,,https://www.zolo.ca/toronto-real-estate/80-front-street-east/319,"80 Front street, Toronto ",M5E1T4,43.6492,-79.3727,Condo,2022-03-11,Apartment,No Data,"$3,477 /yr","
$998 /mo ",1200,1399,1299.5
181,3910 - 50 Wellesley Street East,,899000,2.0,2.0,700-799 ,,https://www.zolo.ca/toronto-real-estate/50-wellesley-street-east/3910,"50 Wellesley street, Toronto ",M4Y1G2,43.6656,-79.3826,Condo,2022-03-11,Apartment,No Data,"$3,519 /yr","
$538 /mo ",700,799,749.5
184,1706 - 5508 Yonge Street,,599900,1.0,1.0,500-599 ,,https://www.zolo.ca/toronto-real-estate/5508-yonge-street/1706,"5508 Yonge street, Toronto ",M2N7L2,43.7783,-79.4159,Condo,2022-03-11,Apartment,No Data,"$1,735 /yr","
$385 /mo ",500,599,549.5
185,303 - 1 Falaise Road,,499900,1.0,1.0,500-599 ,,https://www.zolo.ca/toronto-real-estate/1-falaise-road/303,"1 Falaise road, Toronto M",1E 0B9,43.7689,-79.1888,Condo,2022-03-11,Apartment,No Data,No Data,"
$263 /mo ",500,599,549.5
187,917 - 44 St Joseph Street,,649900,1.0,1.0,600-699 ,,https://www.zolo.ca/toronto-real-estate/44-st-joseph-street/917,"44 St Joseph street, Toronto ",M4Y2W4,43.6661,-79.3873,Condo,2022-03-11,Apartment,No Data,"$2,420 /yr","
$633 /mo ",600,699,649.5
188,110 Duvernet Avenue,,1199900,3.0,3.0,1100-1500 ,,https://www.zolo.ca/toronto-real-estate/110-duvernet-avenue,"110 Duvernet avenue, Toronto M",4E 1V4,43.6776,-79.3086,Semi-Detached,2022-03-11,2-Storey,No Data,"$4,290 /yr",,1100,1500,1300.0
189,1402 - 170 Sumach Street,,840000,2.0,2.0,700-799 ,,https://www.zolo.ca/toronto-real-estate/170-sumach-street/1402,"170 Sumach street, Toronto ",M5A3H7,43.6602,-79.3606,Condo,2022-03-11,Apartment,No Data,"$2,652 /yr","
$688 /mo ",700,799,749.5
190,5 Cudworth Place,,3199000,6.0,4.0,3500-5000 ,,https://www.zolo.ca/toronto-real-estate/5-cudworth-place,"5 Cudworth place, Toronto ",M9A3R5,43.6584,-79.5234,Detached,2022-03-11,2-Storey,No Data,"$11,591 /yr",,3500,5000,4250.0
191,3901 - 50 Wellesley Street East,,699000,1.0,1.0,0-499 ,,https://www.zolo.ca/toronto-real-estate/50-wellesley-street-east/3901,"50 Wellesley street, Toronto ",M4Y0C8,43.6656,-79.3825,Condo,2022-03-11,Apartment,No Data,"$2,340 /yr","
$403 /mo ",0,499,249.5
192,1501 - 83 Borough Drive,,500000,1.0,1.0,600-699 ,,https://www.zolo.ca/toronto-real-estate/83-borough-drive/1501,"83 Borough Drive, Toronto M",1P 5E4,43.7728,-79.2618,Condo,2022-03-10,Apartment,No Data,"$1,570 /yr","
$376 /mo ",600,699,649.5
193,2906 - 155 Yorkville Avenue,,649900,1.0,1.0,0-499 ,,https://www.zolo.ca/toronto-real-estate/155-yorkville-avenue/2906,"155 Yorkville avenue, Toronto ",M5R1C4,43.6704,-79.3943,Condo,2022-03-10,Apartment,No Data,"$2,847 /yr","
$461 /mo ",0,499,249.5
194,2803 - 115 Blue Jays Way,,499900,0.0,1.0,0-499 ,,https://www.zolo.ca/toronto-real-estate/115-blue-jays-way/2803,"115 Blue Jays way, Toronto ",M5V0N4,43.6456,-79.3916,Condo,2022-03-10,Bachelor/Studio,No Data,No Data,"
$317 /mo ",0,499,249.5
195,Lph 3 - 38 Avoca Avenue,,1995000,2.0,2.0,1600-1799 ,,https://www.zolo.ca/toronto-real-estate/38-avoca-avenue/lph,"38 Avoca avenue, Toronto ",M4T2B9,43.6887,-79.3899,Condo,2022-03-10,Apartment,No Data,"$8,273 /yr","
$1,829 /mo ",1600,1799,1699.5
196,259 Cranbrooke Avenue,,1899000,4.0,3.0,1500-2000 ,,https://www.zolo.ca/toronto-real-estate/259-cranbrooke-avenue,"259 Cranbrooke avenue, Toronto ",M5M1M8,43.7271,-79.4123,Detached,2022-03-10,2-Storey,No Data,"$7,687 /yr",,1500,2000,1750.0
197,7302 - 1 Bloor Street East,,1958000,2.0,2.0,1000-1199 ,,https://www.zolo.ca/toronto-real-estate/1-bloor-street-east/7302,"1 Bloor street, Toronto ",M4W1A9,43.6702,-79.3862,Condo,2022-03-11,Apartment,No Data,"$8,188 /yr","
$1,050 /mo ",1000,1199,1099.5
199,#1010 - 251 Manitoba Street,,740000,2.0,2.0,700-799 ,,https://www.zolo.ca/toronto-real-estate/251-manitoba-street/1010,"251 Manitoba street, Toronto ",M8Y4G9,43.624,-79.4891,Condo,2022-03-11,Apartment,No Data,No Data,,700,799,749.5
200,43 Bowood Avenue,,1899000,3.0,2.0,1100-1500 ,,https://www.zolo.ca/toronto-real-estate/43-bowood-avenue,"43 Bowood avenue, Toronto ",M4N1Y3,43.7287,-79.4016,Detached,2022-03-10,2-Storey,No Data,"$6,898 /yr",,1100,1500,1300.0
202,1132 - 251 Jarvis Street,,759000,2.0,1.0,500-599 ,,https://www.zolo.ca/toronto-real-estate/251-jarvis-street/1132,"251 Jarvis street, Toronto M",5B 2C2,43.6574,-79.3741,Condo,2022-03-10,Apartment,No Data,"$1,949 /yr","
$465 /mo ",500,599,549.5
204,412 - 60 Byng Avenue,,529000,1.0,1.0,500-599 ,,https://www.zolo.ca/toronto-real-estate/60-byng-avenue/412,"60 Byng avenue, Toronto ",M2N7K3,43.7774,-79.4128,Condo,2022-03-10,Apartment,No Data,"$1,723 /yr","
$542 /mo ",500,599,549.5
206,522 - 400 Adelaide Street East,,799000,2.0,2.0,800-899 ,,https://www.zolo.ca/toronto-real-estate/400-adelaide-street-east/522,"400 Adelaide street, Toronto ",M5A4S3,43.6528,-79.3678,Condo,2022-03-10,Apartment,No Data,"$2,866 /yr","
$589 /mo ",800,899,849.5
208,1210 - 3088 Kennedy Road,,338000,2.0,2.0,900-999 ,,https://www.zolo.ca/toronto-real-estate/3088-kennedy-road/1210,"3088 Kennedy road, Toronto M",1V 5M4,43.8109,-79.3018,Condo,2022-03-11,Apartment,No Data,"$1,418 /yr","
$1,173 /mo ",900,999,949.5
210,1009 - 170 Bayview Avenue,,598000,1.0,1.0,500-599 ,,https://www.zolo.ca/toronto-real-estate/170-bayview-avenue/1009,"170 Bayview avenue, Toronto M",5A 0M4,43.6553,-79.3536,Condo,2022-03-10,Apartment,No Data,"$2,010 /yr","
$371 /mo ",500,599,549.5
211,3510 - 10 Park Lawn Road,,869000,2.0,2.0,800-899 ,,https://www.zolo.ca/toronto-real-estate/10-park-lawn-road/3510,"10 Park Lawn road, Toronto ",M8Y3H8,43.6232,-79.4839,Condo,2022-03-10,Apartment,No Data,"$2,543 /yr","
$650 /mo ",800,899,849.5
212,9538 Sheppard Avenue,,649000,2.0,1.0,800-899 ,,https://www.zolo.ca/toronto-real-estate/9538-sheppard-avenue,"9538 Sheppard avenue, Toronto ",M1B5Z4,43.8084,-79.1717,Condo,2022-03-10,Apartment,No Data,"$1,815 /yr","
$269 /mo ",800,899,849.5
213,12 - 1949 Lawrence Avenue West,,599000,2.0,2.0,900-999 ,,https://www.zolo.ca/toronto-real-estate/1949-lawrence-avenue-west/12,"1949 Lawrence avenue, Toronto ",M9N1H3,43.7019,-79.5078,Townhouse,2022-03-10,Stacked Townhse,No Data,"$2,066 /yr","
$428 /mo  ",900,999,949.5
214,321 - 525 Adelaide Street West,,799000,2.0,2.0,700-799 ,,https://www.zolo.ca/toronto-real-estate/525-adelaide-street-west/321,"525 Adelaide street, Toronto ",M5V1T6,43.6455,-79.4019,Condo,2022-03-10,Apartment,No Data,"$2,469 /yr","
$470 /mo ",700,799,749.5
215,322 - 5233 Dundas Street West,,598000,1.0,1.0,700-799 ,,https://www.zolo.ca/toronto-real-estate/5233-dundas-street-west/322,"5233 Dundas street, Toronto ",M9B6M1,43.6389,-79.5369,Condo,2022-03-10,Apartment,No Data,"$1,729 /yr","
$519 /mo ",700,799,749.5
216,1205 - 3300 Don Mills Road,,569900,2.0,2.0,1200-1399 ,,https://www.zolo.ca/toronto-real-estate/3300-don-mills-road/1205,"3300 Don Mills road, Toronto ",M2J4X7,43.7917,-79.3553,Condo,2022-03-10,Apartment,No Data,"$1,607 /yr","
$916 /mo ",1200,1399,1299.5
218,1011 - 736 Spadina Avenue,,859000,2.0,2.0,700-799 ,,https://www.zolo.ca/toronto-real-estate/736-spadina-avenue/1011,"736 Spadina avenue, Toronto ",M5S2J6,43.6658,-79.4035,Condo,2022-03-10,Apartment,No Data,"$3,244 /yr","
$630 /mo ",700,799,749.5
220,701 - 105 George Street,,549000,1.0,1.0,500-599 ,,https://www.zolo.ca/toronto-real-estate/105-george-street/701,"105 George street, Toronto ",M5A2N4,43.6522,-79.3708,Condo,2022-03-10,Apartment,No Data,"$2,004 /yr","
$452 /mo ",500,599,549.5
221,1007 - 20 Collier Street,,688000,1.0,1.0,600-699 ,,https://www.zolo.ca/toronto-real-estate/20-collier-street/1007,"20 Collier street, Toronto ",M4W3Y4,43.6724,-79.387,Condo,2022-03-10,Apartment,No Data,"$2,640 /yr","
$571 /mo ",600,699,649.5
223,72 Highfield Road,,999900,3.0,1.0,1100-1500 ,,https://www.zolo.ca/toronto-real-estate/72-highfield-road,"72 Highfield road, Toronto ",M4L2V1,43.6689,-79.3242,Semi-Detached,2022-03-10,2-Storey,No Data,"$4,253 /yr",,1100,1500,1300.0
225,2926 Bayview Avenue,,1999900,4.0,5.0,2500-3000 ,,https://www.zolo.ca/toronto-real-estate/2926-bayview-avenue,"2926 Bayview avenue, Toronto M",2N 5K4,43.7705,-79.3892,Att/Row/Twnhouse,2022-03-10,3-Storey,No Data,"$6,379 /yr",,2500,3000,2750.0
226,219 - 138 Bonis Avenue,,898000,3.0,3.0,2000-2249 ,,https://www.zolo.ca/toronto-real-estate/138-bonis-avenue/219,"138 Bonis avenue, Toronto ",M1T3V9,43.7858,-79.2945,Condo,2022-03-10,Apartment,No Data,"$4,143 /yr","
$1,633 /mo ",2000,2249,2124.5
227,1011 - 160 Flemington Road,,549000,1.0,1.0,0-499 ,,https://www.zolo.ca/toronto-real-estate/160-flemington-road/1011,"160 Flemington road, Toronto ",M6A0A9,43.723,-79.4479,Condo,2022-03-10,Apartment,No Data,"$1,717 /yr","
$433 /mo ",0,499,249.5
228,511 - 2550 Lawrence Avenue East,,529000,2.0,2.0,900-999 ,,https://www.zolo.ca/toronto-real-estate/2550-lawrence-avenue-east/511,"2550 Lawrence avenue, Toronto ",M1P2R7,43.7517,-79.2664,Condo,2022-03-10,Apartment,No Data,"$1,320 /yr","
$667 /mo ",900,999,949.5
229,1594 Islington Avenue,,1989500,3.0,4.0,2500-3000 ,,https://www.zolo.ca/toronto-real-estate/1594-islington-avenue,"1594 Islington avenue, Toronto ",M9A3M6,43.6693,-79.5347,Detached,2022-03-10,Bungalow,No Data,"$6,581 /yr",,2500,3000,2750.0
231,3312 - 85 Queens Wharf Road,,799000,2.0,2.0,800-899 ,,https://www.zolo.ca/toronto-real-estate/85-queens-wharf-road/3312,"85 Queens Wharf road, Toronto ",M5V0J9,43.6389,-79.3986,Condo,2022-03-10,Apartment,No Data,"$3,367 /yr","
$617 /mo ",800,899,849.5
233,902 - 260 Sackville Street,,599900,1.0,1.0,600-699 ,,https://www.zolo.ca/toronto-real-estate/260-sackville-street/902,"260 Sackville street, Toronto ",M5A0B3,43.6611,-79.3638,Condo,2022-03-10,Apartment,No Data,"$2,157 /yr","
$582 /mo ",600,699,649.5
235,401 - 747 Queen Street East,,1049000,1.0,2.0,1000-1199 ,,https://www.zolo.ca/toronto-real-estate/747-queen-street-east/401,"747 Queen street, Toronto ",M4M1H3,43.659,-79.3481,Condo,2022-03-10,Loft,No Data,"$3,324 /yr","
$761 /mo ",1000,1199,1099.5
238,402 - 45 Huntingdale Boulevard,,549000,2.0,2.0,1400-1599 ,,https://www.zolo.ca/toronto-real-estate/45-huntingdale-boulevard/402,"45 Huntingdale boulevard, Toronto ",M1W2N8,43.7952,-79.326,Condo,2022-03-10,Apartment,No Data,"$1,747 /yr","
$975 /mo ",1400,1599,1499.5
239,403 - 10 Dean Park Road,,575000,2.0,2.0,1000-1199 ,,https://www.zolo.ca/toronto-real-estate/10-dean-park-road/403,"10 Dean Park road, Toronto ",M1B3G8,43.8027,-79.1697,Condo,2022-03-10,Apartment,No Data,"$1,271 /yr","
$648 /mo ",1000,1199,1099.5
240,6 Leadenhall Road,,1899000,3.0,4.0,2000-2500 ,,https://www.zolo.ca/toronto-real-estate/6-leadenhall-road,"6 Leadenhall road, Toronto ",M2N6E4,43.7799,-79.3917,Att/Row/Twnhouse,2022-03-10,2-Storey,No Data,"$6,770 /yr",,2000,2500,2250.0
241,101 - 25 Earlington Avenue,,590000,1.0,1.0,700-799 ,,https://www.zolo.ca/toronto-real-estate/25-earlington-avenue/101,"25 Earlington avenue, Toronto ",M8X3A3,43.6614,-79.5077,Condo,2022-03-10,Apartment,No Data,"$1,766 /yr","
$647 /mo ",700,799,749.5
242,E11 - 296 Mill Road,,599000,2.0,2.0,1200-1399 ,,https://www.zolo.ca/toronto-real-estate/296-mill-road/e11,"296 Mill road, Toronto ",M9C4X8,43.6378,-79.5838,Condo,2022-03-10,Apartment,No Data,"$2,334 /yr","
$1,117 /mo ",1200,1399,1299.5
243,1006 - 2119 Lake Shore Boulevard West,,850000,2.0,2.0,1000-1199 ,,https://www.zolo.ca/toronto-real-estate/2119-lake-shore-boulevard-west/1006,"2119 Lake Shore boulevard, Toronto ",M8V4E8,43.6274,-79.478,Condo,2022-03-10,Apartment,No Data,"$2,609 /yr","
$1,001 /mo ",1000,1199,1099.5
244,502 - 18 Wanless Avenue,,899000,2.0,2.0,1000-1199 ,,https://www.zolo.ca/toronto-real-estate/18-wanless-avenue/502,"18 Wanless avenue, Toronto ",M4N3R9,43.7268,-79.402,Condo,2022-03-10,Multi-Level,No Data,"$3,666 /yr","
$869 /mo ",1000,1199,1099.5
245,1408 - 770 Bay Street,,599000,1.0,1.0,500-599 ,,https://www.zolo.ca/toronto-real-estate/770-bay-street/1408,"770 Bay street, Toronto ",M5G1N6,43.6601,-79.386,Condo,2022-03-10,Apartment,No Data,"$2,469 /yr","
$386 /mo ",500,599,549.5
246,616 - 92 King Street East,,499900,1.0,1.0,600-699 ,,https://www.zolo.ca/toronto-real-estate/92-king-street-east/616,"92 King street, Toronto ",M5C2V8,43.65,-79.3753,Condo,2022-03-10,Apartment,No Data,"$2,016 /yr","
$579 /mo ",600,699,649.5
247,910 - 30 Canterbury Place,,599000,1.0,2.0,700-799 ,,https://www.zolo.ca/toronto-real-estate/30-canterbury-place/910,"30 Canterbury place, Toronto ",M2N0B9,43.7732,-79.4154,Condo,2022-03-10,Apartment,No Data,"$2,065 /yr","
$728 /mo ",700,799,749.5
249,335 Brookdale Avenue,,2490000,4.0,5.0,2500-3000 ,,https://www.zolo.ca/toronto-real-estate/335-brookdale-avenue,"335 Brookdale avenue, Toronto ",M5M1P9,43.7274,-79.4145,Detached,2022-03-10,3-Storey,No Data,"$10,522 /yr",,2500,3000,2750.0
254,421 - 35 Brian Peck Crescent,,899000,2.0,2.0,800-899 ,,https://www.zolo.ca/toronto-real-estate/35-brian-peck-crescent/421,"35 Brian Peck Crescent, Toronto ",M4G0A5,43.7147,-79.3546,Condo,2022-03-10,Apartment,No Data,"$2,786 /yr","
$689 /mo ",800,899,849.5
256,1611 - 30 Greenfield Avenue,,1188000,2.0,3.0,1600-1799 ,,https://www.zolo.ca/toronto-real-estate/30-greenfield-avenue/1611,"30 Greenfield avenue, Toronto ",M2N6N3,43.7638,-79.4105,Condo,2022-03-10,Apartment,No Data,"$3,428 /yr","
$1,298 /mo ",1600,1799,1699.5
257,80 Pricefield Road,,3288000,4.0,4.0,2500-3000 ,,https://www.zolo.ca/toronto-real-estate/80-pricefield-road,"80 Pricefield road, Toronto ",M4W1Z9,43.6815,-79.3875,Semi-Detached,2022-03-10,3-Storey,No Data,"$13,192 /yr",,2500,3000,2750.0
258,808 - 40 Panorama Court,,499000,2.0,1.0,1000-1199 ,,https://www.zolo.ca/toronto-real-estate/40-panorama-court/808,"40 Panorama court, Toronto ",M9V4M1,43.7477,-79.5799,Condo,2022-03-10,Apartment,No Data,$385 /yr,"
$558 /mo ",1000,1199,1099.5
262,604 - 62 Forest Manor Road,,688000,1.0,1.0,600-699 ,,https://www.zolo.ca/toronto-real-estate/62-forest-manor-road/604,"62 Forest Manor road, Toronto ",M2J0B6,43.7739,-79.3454,Condo,2022-03-10,Apartment,No Data,"$1,925 /yr","
$508 /mo ",600,699,649.5
263,613 - 4 Elsinore Path,,549000,2.0,1.0,700-799 ,,https://www.zolo.ca/toronto-real-estate/4-elsinore-path/613,"4 Elsinore path, Toronto ",M8V4G7,43.6015,-79.5101,Condo,2022-03-10,Apartment,No Data,"$1,589 /yr","
$655 /mo ",700,799,749.5
